comment_sum,content,create_time,dun_num,hot,jinghua,jubao_count,topic_id,zan_sum,label
0,【高价】找代课，男，周三上午，持续到十一周v 2416366002,1728460674,0,1,0,0,0,0,3
0,突然发现了一些新的作业。。。真是讨厌,1727491657,1,43,0,0,0,1,2
1,存款转入余额宝靠谱吗听说微信账号要是丢失了微信的零钱就没了,1725452392,2,505,0,0,0,0,4
2,期望别人的理解，真是件愚蠢的事情,1715260005,0,265,0,0,0,4,1
4,在微门户重新申请了校园网 一直显示订单正在处理 这个大概要等多久哇 已经等了五个多小时了🥺,1728054650,0,466,0,0,0,0,1
7,半夜被一股屎味臭醒迷迷糊糊的，以为床被搬进了厕所里，一股若隐若现的答辩味试图敲醒我的鼻子，以为是外面飘进来的味道，遂拉开床帘下床，无味，又想有床帘外面的味道应该是飘不进来的，回到床上又飘起了若隐若现的屎臭味，我是上铺，热气流向上运动，所以我猜我想明白了。啊啊啊啊啊啊啊啊啊啊人生第一次被臭醒我真的崩溃啊啊啊啊啊啊啊啊啊,1728409702,2,1338,0,0,0,5,0
4,讨厌人类🤗男的女的都去鼠吧,1733817264,0,577,0,0,0,3,2
15,有没有最近申请缓考的同学😭缓考好批准吗,1733463619,2,1135,0,0,0,1,0
1,【爬峨眉山找同伴】6、7、8 高考三天错峰爬山6 号周四晚到峨眉山脚下，7 号爬一天，8 号早上看日出，下山之后的行程自定，自己已经买好机票车票确定了，有意者加vx，攻略已经做了一半，要求一定是本校学生,1717326548,0,411,0,0,0,0,3
13,我必须是坐车戴着耳机听歌望向窗外的苦情少女,1721175700,0,582,0,0,0,5,0
0,把快递从菜鸟驿站送到图书馆,1734159589,0,55,0,0,14,0,3
0,太sb了 快点投完吧 本来感冒就难受想早点休息 因为这个明德破投票一直等着 真太sb了 能不能都滚 上大学以来参加过的最后悔的一个活动没有之一,1714056122,2,235,0,0,0,1,2
12,那些用洗衣机洗袜子的人真的不怕身上得脚气吗😇😇😇😇😇😇😇😇等了好多台洗衣机里面都有袜子😇😇😇😇😇😇😇😇😇,1713625916,2,1534,0,0,0,2,2
8,学校绿叶几点开门啊孩子忙的忘了打印四级准考证了…或者校外有比较早开门的打印店吗求求…,1718373186,0,786,0,0,0,0,4
1,请问经济学院辅楼在哪？,1733990393,0,202,0,0,1,0,4
8,金融学院答辩结果什么时候出哇😭😭😭,1715671747,1,876,0,0,0,1,0
3,有没有人一起拼库迪，两人成团一杯2.6r,1725981001,0,358,0,0,2,2,3
1,请问有没有统院23级及以上研究生的学长or学姐？想咨询一下选导师相关问题，有偿～,1726027505,1,274,0,0,11,0,6
5,小红书刷到的，笑死我了,1725348772,0,868,0,0,0,4,5
0,求学长学姐上岸财大金A或者首席经济学家 想要请教经验，可有偿 谢谢！,1712760389,0,15,0,0,0,0,6
0,求代拿两个快递放到南三宿舍楼下（清真食堂旁边）,1729940140,0,166,0,0,14,0,3
7,大家在宿舍包包放哪里了呀？根本放不下啊！🥹,1723719409,0,430,0,0,2,0,1
0,被钓🐟到有了戒断反应,1719548758,0,279,0,0,0,0,1
5,请问哪里有甜妹,1716823244,0,655,0,0,0,0,6
4,近纲的智慧树没有说一定要在上课的时间看吧 ,1726023336,0,570,0,0,0,2,3
0,求朱建忠老师的邮箱，谢谢大家😭😭😭😭,1709043616,0,33,0,0,0,0,0
6,啥也没干吃吃（山姆瑞士卷芝士饼干奥利奥圣代kumokumo）喝喝（柠檬水k22乐乐茶）了一天。,1725521304,0,241,0,0,0,4,5
2,在路上能看到一些篮球队服上有名字的男生，好像行走的广告牌（没有恶意）突发奇想如果想让别人立马知道自己的名字，可以定制这种衣服☺️,1726221835,1,373,0,0,0,3,5
0,🌟上财飞兔诚心招募早餐配送楼长🌟✅负责早餐配送，工作简单易上手，耗费时间少✅做满一个学期有实习证明！想做的dd我，名额有限先到先得[吼嘿]建议本栋楼同学配送自己楼综合一个月收入1000-3000💖做得好的同学学期末会有奖金🧧和美团实习证明哦帮大家规律作息同时也可以增加收入，还能收获一段独有的校园创业经验，助力职场发展快加入飞兔团队吧！❗联系方式：扫码二维码添加下方微信。添加备注注明寝室楼栋+大几+姓名，女生优先，暂时不开男生的业务。——————————————✨ps:飞兔团队专注校园配送，商业模式成熟，已成功覆盖上海、北京、浙江十五所高校。在上海理工大学、上海立信会计金融学院等学校已做到垄断级别。    我们以高效服务，将美味外卖准时送达寝室门口手中。做到零差价，优服务。    收入可观，发展前景广阔。加入飞兔，你将收获宝贵的校园创业经验与丰厚回报，更能结识众多深耕校园经济的创业伙伴。一起为校园生活增添活力，飞兔团队等你来！,1730863356,0,7,0,0,0,0,6
6,请问 英语四级 大一的现在可以报名吗？还是只能等到大一下？,1732707764,0,847,0,0,0,0,4
0,hf宏经的期中考是中文还是英文啊,1730521006,0,37,0,0,0,1,4
9,今天看到朋友圈的一个学姐，大一班级倒数，最后逆袭到了班级前三，佩服佩服！好优秀的学姐呀🚀,1727618916,6,2323,0,0,0,5,5
1,吃一堑吃一堑吃一堑吃一堑…..嘿嘿吃饱了,1729325096,0,181,0,0,0,8,5
3,在教技草坪踩了一脚食草动物的💩现在是相似的一个状态,1718196757,0,649,0,0,0,1,2
3,为什么人类吧唧嘴那么讨厌，小猫吧唧嘴却那么可爱想亲呢😱,1714211994,0,597,0,0,0,2,2
9,数理统计错过线上考试了怎么办啊啊啊啊😭补考过了线上成绩就只有60分了那这样就算线下考试还可以最后绩点也很难看是吗,1716394501,1,2025,0,0,0,1,0
8,去医院应该挂心理咨询还是精神科啊……,1727269792,0,705,0,0,0,0,4
0,收数学思想方法4.0笔记,1734870003,0,7,0,0,0,0,3
0,好消息好消息😸😸😸🌟🌟12 月 8 日下午 2:30🌟🌟《人类命运:制度治理》王晶著，新书发布会🙈🙈上财财子们可以免约前往，活动包括参观金融信息中心（陆家嘴最大观景平台）以及免费领取作者签名的新书一本😍😍,1733558690,0,3,0,0,0,0,5
6,读了这么多年书，得到了近视的眼睛，侧弯的脊柱，死掉的屁股，扭曲的手指，脆弱的胃，衰弱的神经，空空如也的脑袋和一个不太像样的成绩,1722825363,0,769,1,0,0,16,0
7,求问学长学姐，经管机留到大三再学会有什么影响吗，比如缺少基础会影响其他课，会计学院,1725259589,2,484,0,0,0,1,4
0,出政治经济学、概率论、企业经营探秘、经管机、财务会计、会计学、近纲试卷和4.0资料,1715933233,0,204,0,0,0,0,3
12,奉劝有些洗澡爱漏尿的小仙女早日就医。不管是生理疾病还是心理疾病都去看看吧。您不会以为偷偷尿没人发现很刺激吧，实际上洗发露都盖不住你上火的尿味。如果下次发现你还没治好这毛病就不要怪被公开处刑哈。💪🤓🖕,1727185925,2,2901,0,1,0,7,2
2,kp你到底啥时候发offer😠顺便问下大家填的实习时间是多久,1732006309,6,714,0,0,0,0,2
0,收统计学作业答案qq2590463299,1712916310,0,21,0,0,0,0,3
0,有偿帮忙开病假条、医院证明，是原件不是P图，有事或者突发急病来不及去医院，需要请假的uu来，一般第二天就能收到，最晚第三天中午，发顺丰快递,1704285332,0,7,0,0,1,0,3
1,校园网VPN连不上咋回事,1724768902,0,333,0,0,0,0,4
0,球球大家捞一下毕业牲的问卷吧！祝大家生活美满万事如意门门满绩！,1711459488,0,4,0,0,0,0,5
1,上辈子造孽，这辈子挤地铁,1722559807,0,429,0,0,1,1,1
0,国泰实习如何？求经验分享,1705148044,4,585,0,0,0,0,6
5,为什么有人路上要微信被拒绝了还会特别理直气壮问一句“为什么？”，不是我认识你吗大哥，徘徊在女生宿舍楼前然后从黑暗中突然要人微信,1731939803,1,1093,0,0,0,9,2
7,大家是都舍不得睡吗，十二点多了发帖的频率还这么高🗣你们聊天声音太大吵到我睡觉了，人家明天还要上班呐！,1717519582,0,564,0,0,0,0,2
0,我们建了一个线上兼职群本校问卷、转发、点评~及讲座充场等欢迎有需要的宝子🙋🏻‍♀️,1730106809,0,402,0,0,0,3,3
8,女性的基本经验永远是被简化为最粗浅的漫画。生孩子就是一通尖叫。月经就是血。然后这血被视为在过去视为不洁，现在视为羞耻，地球上一半人的历史和日常被掩埋，于是拿到光天化日之下就要被惊异、被掩埋。我们不需要黑塑料袋，我们需要在街上可以像掏出烟盒一样掏出月经棉条，不用怀揣着羞耻的心理，也不需要迎来别人异样的眼光。,1733148438,0,1455,1,0,0,25,1
0,出经院留学港中文经济学项目，愿意自刀至少2k，价格可议联系加q：2156251412,1715666182,0,243,0,0,1,0,3
0,9号楼三楼走廊末端的宿舍能不能不要开着门大叫啊，真的很吵很烦人,1718895089,0,192,0,0,0,0,2
0,莎头 你们太强了👍,1722346411,0,249,1,0,0,14,5
2,税法为什么今年要考试 以前不是做案例的吗 真的破防了这谁背得完,1704210169,1,922,0,0,0,3,1
9,数据结构，计算与优化，实变函数，数据库四选一选什么，哪个容易一点😢,1734595717,2,757,0,0,0,0,0
2,最近期末复习的心得:学的进就学，学不进就混。不要焦虑。莫听穿林打叶声，何妨吟啸且徐行。,1716044943,1,516,0,0,0,8,3
2,真是救命，图书馆旁边的人太臭了，我真服了,1718455388,0,397,0,0,0,0,2
4,感觉自己真的要寡一辈子了呢🫡,1713877072,1,553,0,0,0,0,0
4,“疯子。”这是她给我发的最后一条消息，然后我就被删除，只剩下一个又一个红色感叹号。我到处借电话和微信联系她，但她置之不理，装作没有看到。狂风暴雨前，往往会有一段很平静的时光，我和她大概就是这样。但事情的爆发比我预想中来得更快，我的朋友在烧烤店偶遇到她和一群人聚餐，旁边有人陪在她身边。这也是我朋友告诉我才知道。“星辰万里，比不上千分之一的你。”她曾在七夕当天发过这样一条朋友圈，配图是某处的星空，评论都在感慨我们的神仙爱情，我也一度因此喜悦，但那天我们没见面，甚至连话都没有说几句。我下意识忽路掉这些，一心一意相信着我和她的感情。后来事情暴露，我顺藤摸瓜找到那个人的微博，有一张她俩七夕在星空下的合照，我恍然大悟。期盼的越多，往往失去的就越多。我一直在计划着我们的将来，关于工作，关于城市，关于家庭，而在每一个我因为未来辗转难眠的夜晚，她都在奔赴旁人。我问好友，是不是我想要的太多，所以最后我连她都留不住。好友沉默好久才回我:“可你明明是受害者。四月底的时候，我去了她的城市，考大学的时候，我们互相抄了对方的志愿，在志愿填报截止的前一刻我瞒着她改掉了志愿，最后我留在了本省的学校，而她去了外地。我瞒着她去的，可到了学校给她打电话，她支支吾吾半天才跟我说，她出去旅游了，和几个好友。同样是看那个女孩的微博我才知道，四月份的时候他们就己经厮混在一起。微博上的内容很多，从他们相遇到每一次的相处，我一个一个翻看，看他们的爱情。真讽刺啊，我们认识几年，比不上她和一个人的惊鸿一面。我恶心得想吐，疯狂发消息质问她，她起初还有些愧疚，后来直接恶言相向。我问她是不是不爱了，她冷漠的回了一句:“是。”五年，我们在一起五年，终于还是败给了异地。或许也不是因为异地，仅仅只是因为她生性如此。十个月后，我问她为什么，她说你自己看看每段开头,1727931030,0,516,0,0,0,2,0
3,安静聆听和大声跟唱都是对表演者的尊重 但是大声聊天不是,1714221657,0,1546,0,0,0,4,3
1,求问 千村返乡调查要交什么材料才能结项啊 有什么要求🥺,1722328245,0,591,0,0,0,0,4
8,帮捞 法学院篮球队9号有女朋友吗,1730303963,2,718,0,0,1,0,6
2,要晚训吗要晚训吗要晚训吗我补药晚训呀,1724746918,0,1071,0,0,0,1,1
1,姚黎明的习概还有可以加入的嘛🥹🥹🥹🥹，刚刚才换到这个老师,1709434759,0,288,0,0,0,0,6
27,旱安，你今天也要上旱八吗,1728430281,0,864,1,0,0,12,3
2,宝宝希望你能遇到真正喜欢你的每一部分的人，如果没有也没关系你很漂亮，能坦然接纳自己才最重要，祝愿你不用通过别人的认可来获得幸福和自信🥰,1730080049,1,205,1,0,0,14,5
0,有三星s23u欢迎来戳，校内面交免押🫶🏻 vx：Lexxxxie77,1715854812,0,157,0,0,0,1,3
3,怎么和喜欢的男生在一起啊 才认识不久会不会太快了 对面也是比较直男的一个人。是同乡但是再不发展的话都要开学去不同城市了，他几乎不主动找我聊天（是不是因为他比较直男没有经验）。我也没得经验 所以那么多脱单的人你们是怎么样把两个相处得很正常的人变成xql的呀,1708258493,1,954,0,0,0,0,6
0,试毕，举目四望，宿舍空无一人，感空虚寂寞，思家心切，奈何因实习不得归去。遂寻同留于上海之同胞，约以小酌，麻将，k歌等雅事，以解心中之苦闷。v：x1040959664（孩子真的太无聊了求收留,1704446190,0,234,0,0,0,4,0
12,看到和我一批在水的都紫标了就很高兴,1721532370,0,589,0,0,0,3,5
2,我们终有一天会分开 我只能跟你多做点爱,1711959328,1,978,0,0,0,3,0
0,蹲蹲有没有五一期间出租三星手机的🥺vx：_1208447383_,1713622931,0,117,0,0,0,0,6
0,中午在清真有老师插队,1733806117,0,9,0,0,0,0,1
8,啊~啊~啊~啊~看似简单，怒火则穿喉，画花伞争脸谱变一副表情~啊~啊~啊~啊~磕叩求打赏~可以发个众筹没人打赏我一点点点点点点点点点点多拉分吗，或者评论点赞，因为还差100多7级,1718939752,0,376,0,0,0,4,2
4,最近出分看了许多同学的反应，我觉得大家对绩点改革期望可能过高了，我一直认为放松正态与大家绩点普涨不能划等号。以往的正态卡的是3.7和4.0，也就是84/85和89/90，如果大家期望自己成绩能普涨，前提是自己有能力冲击85/90但是因为正态分布卡了84/89，问题是自己的能力真的有这么高保证每门课都冲上这些分数吗？这就得考虑其他问题，一个是老师批卷子给分的松紧程度（例如各大数学课），还有一个就是细分绩点，个人认为fdu绩点普涨主要靠的是细分绩点而不是单纯放松正态，细分绩点对于更多的人好处更显著，应该继续和jwc沟通施压摇旗呐喊，至于各个院老师给分的松紧程度，得看老师们各自的觉悟了（,1720148741,2,2482,1,0,0,25,4
0,8.5库迪代下单，全场都🉑,1708911202,0,4,0,0,1,0,5
8,我就想问了别的院都有什么水果 盐汽水之类的你经院为什么什么都没有,1724491424,1,1425,0,0,0,2,1
1,我们学校传说中的国教是什么啊,1714815023,1,1135,0,0,0,0,4
15,消息秒回＋分享欲很强＋粘人精＋恋爱脑＋会换位思考＋无限付出＋吃醋＋会乱想＋因为一句话伤心难过＋过于主动＋分手求复合＝没人爱＝小丑＝输的最惨＝不被珍惜,1714626987,2,1384,0,0,0,4,1
2,求问坐高铁回家的毕业生朋友们，毕业生用火车票优惠证明在人工窗口买票后还用取票才能进站吗,1720153621,1,453,0,0,0,3,4
2,送一张今天晚上八点摩登天空美秀集团的票，有人想去吗,1731210669,0,106,0,0,0,0,6
4,如果你来找我的话,1730975750,0,492,0,0,0,0,6
0,有偿求jhl英语中宏期末试卷,1734835467,0,24,0,0,15,1,6
1,⬆️一个墨镜直接掐死,1730966444,0,171,0,0,0,0,2
2,又一次体会到爱的反面不是恨而是觉得无聊。,1732974980,1,343,0,0,0,6,2
1,啊啊啊啊啊气死了上午加了个人买了份资料中午吃完饭就发现ta把资料发在班级群里了名利双收了哈,1729836710,1,366,0,0,0,2,2
0,海底捞个人👉🏻👈🏻今天晚上田方老师选修课（教技）做pre的第一个男生有npy吗👉🏻👈🏻没有的话方便加个联系方式吗，我留评论区,1733837927,0,49,0,0,0,0,6
0,那个有没有好吃的外卖推荐，放个楼,1710141448,1,178,0,0,0,0,3
1,每次消息弹窗以为是你发来的消息，没想到是什么手机清灰和学习强国😉学习吧🥰🥰🥰🥰,1729430029,0,135,0,0,0,4,5
1,不曾想我此生深受盲盒迫害，连选的中文授课的课程期中期末试卷语言都要开盲盒……,1713971849,0,304,0,0,0,0,1
18,谈恋爱就是感觉会完全的影响学习，，，谁懂被npy的爱包裹的时候就会感觉超幸福，完全不想学，，，感觉要在清贫艰难的时候才会学的进去，，，，有爱的人的时候，每一秒都想和npy粘着555,1713450889,3,2349,0,0,0,9,5
0,yeye！！五级了耶！但是我还没有放假啊啊啊啊我还没找到实习啊啊啊啊大作业也没写完啊啊啊啊（发个牢骚😩,1718786399,2,60,0,0,0,0,1
4,去复旦了，复旦的月饼礼盒,1726189284,0,1048,0,0,0,1,5
1,我们学校某理工专业3.45出国大概能申到什么学校😭😭😭🥺🥺😥,1731634162,2,1273,0,0,0,1,0
0,I hate this world,1719318944,0,103,0,0,0,1,2
4,当外国记者问为何看台这么支持孙颖莎？？,1722695773,1,1257,0,0,0,4,4
3,帮学弟问一下，寝室分配结果怎么查🥰🥰🥰,1723289912,0,649,0,0,0,0,5
23,我是乌册那的朋友，我冷静地跟大家说，她从晚上事发到现在，一直很着急，因为道歉不被人认同她已经哭了几次了，现在有人要开她盒她很着急，非要发道歉贴，我拦也拦不住。但我想说评论区骂她的人你们是不是也该道歉呢？她骂了你们要道歉，你们也要道歉才是。她崩溃离开不是想躲起来，是我让她不要看信息的，我怕她情绪不稳定。她平时是很好的人，对朋友也很好，网络会把人的戾气放大的，她平时不是这样的人。她其实有精神方面的问题，她不是一个健康的人，她受过很多常人没经历的苦，只有亲近她的人才知道。她有自杀倾向，我不是危言耸听，希望大家多多原谅她，更不要做开盒这种事情，事情闹大了我们都控制不了！,1733067558,2,4450,1,0,0,18,0
0,展会 6月17-21号  包水饭报名19821450212备注姓名电话➕展会兼职,1716523116,0,18,0,0,1,0,3
0,出一本剧本杀，k的游戏望雀，就剩这一本了实在不想放在宿舍了。4人本，刚好可以宿舍一起玩，25可刀,1726639746,0,202,0,0,0,0,3
4,上海最近有哪里适合citywalk的地方嘛（不要人特别多的那种）🥺,1710600683,4,661,0,0,0,0,6
2,吧唧嘴的人怎么样才能意识到自己在吧唧嘴。💩,1731426008,0,241,0,0,0,3,2
2,打蚊子一巴掌打到自己胳膊上痛死了😡结果还没打到蚊子😡气死我了,1717940603,0,135,0,0,0,1,2
10,大家有无有意思的课推推看，老师诙谐幽默博学多闻的那种课，大四了没课可上，想去蹭蹭课熏陶一下,1726134586,10,1632,0,0,0,1,6
0,招聘各科辅导老师（中级宏微观大学数学编程等科目），具体私聊，微信18584918929,1718528626,0,13,0,0,0,0,3
16,大家都是怎么学会P图的呀，为什么我每次p完都觉得自己像外星人，有没有什么好用的p图APP呀？请各位uu传授下经验,1716794065,1,633,0,0,0,0,4
4,近纲期末开卷可以带教材之外的资料吗？近纲怎么复习呀（老师是hj,1733322149,1,738,0,0,0,0,4
3,我超为什么23号楼浴室有💩一股味道好难受,1733826368,1,816,0,0,0,0,2
2,呜呜呜，错过了很好的前夫哥,1706443386,2,756,0,0,0,2,0
0,寒假有没有要租屋子的朋友——离财大骑车十分钟，地铁一站。一室一厅，五十多平采光好，有阳台，厨房，大床，书桌两个，有冰箱，洗衣机，空调时间：1.10左右～2.15左右120一天，可刀，民水民电，水电两百以下(一般够够的了）全免感兴趣的可以加v,1734092629,0,7,0,0,4,0,3
47,原来家庭年收入13万在上财金院属于贫困家庭呀？家中也没有其他任何特殊情况真有脸申请啊被金院某个申请资助的学生恶心到了,1726289917,11,10843,1,1,0,19,2
5,习概只有大题没有选择吗,1718702305,0,1099,0,0,0,0,4
2,服了旁边坐了一个淘宝模特 一秒钟八百个假动作 动一下整个桌子都在晃,1713772697,0,1132,0,0,0,7,2
5,刚吃完从饭店出来就看到了卖糖葫芦的叔叔骑车经过特别幸运的！！🍡亚米亚米,1732007011,0,844,0,0,0,6,5
1,我的人生。。,1721623473,0,207,0,0,0,0,0
1,求今晚6:30-8:00讲座代签到和签退（200字感悟）20rq:  1016156927,1732524232,0,255,0,0,0,1,3
4,怎么上大学掉的头发更多了？是水质的问题吗😿九敏啦，洗一次掉一滩头发，感觉再洗几次就要秃了🥀,1726893466,3,495,0,0,0,1,0
1,高德地图真是吞电兽,1728276755,0,177,0,0,0,3,2
1,谁在图书馆这里拿走一把白色的伞…你最好马上放回来…我明天就去查监控…眼睛不好就去治，品行低劣就去4️⃣🫵,1719155487,0,163,0,0,0,1,2
15,大一的时候学高数很菜，高数绩点很不好看，想重新学，请问下学期重新学的成绩能覆盖之前的吗，还是说绩点要折半啊,1704166716,2,2134,0,0,0,0,4
0,我一直以为我们是朋友我以为你也是这么想的,1714633819,1,391,0,0,0,2,1
2,统院高代把上财那本线代习题集刷完够了没😢不够也来不及了我睡了，要死🃏,1718037730,1,510,0,0,0,1,0
20,大家会不会去外面吃个饭 衣服从里到外都沾满菜味……,1733879449,0,1810,0,0,0,2,1
1,在食堂老老实实排了很久队结果被一个理直气壮的男生丝滑的插队了，我感觉有点委屈这是正常的吗？还是我复习太久导致有点敏感🥲,1734953145,0,577,0,0,0,0,1
1,我们学校有修电脑的地方吗，我的苹果笔记本现在开不了机进不了系统。如果有同学会弄的话可，以帮我一下吗，有偿,1730604256,0,123,0,0,0,0,4
1,有一个人给我讲了一个笑话，我笑到肚子疼，进了医院。医生叫我把笑话讲给他听，结果医生笑死了，我进了法院。法官问我是怎么杀死医生的，我把这笑话讲给他听，他也死了。有一个总统要绑架我，我又把这个笑话讲给他听，结果他们都笑死了。其实这个笑话就是：我相信了爱情💔💔,1711893610,0,475,0,0,0,1,0
0,正义必胜,1715693136,0,529,0,0,0,2,5
1,与异地crush找不到话题😭😭,1732925208,2,468,0,0,0,0,0
1,请问24届我们能住到啥时候呀！,1717396214,3,420,0,0,0,2,6
3,受不了毛毛球的观众席真的好吵啊！！（上香）（做法）（念念有词）台巴子你该走了（跳大神）台巴子你该走了ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ ጿ（上香）台巴子你该走了（做法）（念念有词）（跳大神）ጿ ኈ ቼ ዽ ጿ ኈ ቼ ዽ,1722784886,0,489,0,0,0,2,2
25,嗨喽宝子们哆啦校圈想请七级八级大佬喝奶茶🧋，校圈的繁荣离不开你们支持，请各位大佬扫码领取,1719935323,0,580,0,0,0,0,5
0,死雨还不下，我要网暴你😇,1724723218,0,148,0,0,0,7,2
1,别人发言的时候 一直在下面窃窃私语的人好没礼貌,1726642158,0,387,0,0,0,7,2
0,西餐厅换我南瓜汤！！！,1728618174,0,3,0,0,0,0,2
0,我和一位同学院的同学毕业后在同一公司工作，并且共同租住在一个两室一厅的公寓里。共同认识的人比较多。房子条件很满意。然而我不想和她住了，且原因在她。【合同相关】我是承租人，与链家贝壳省心租签订了为期一年的租赁合同，并负责支付全部租金。她会在微信上向我支付一半租金。一般涉及不到房东，房子是房东交给贝壳管，所以签合同之类的是和链家贝壳打交道。房子押一付一，签了一年的合同（就是说如果一年内搬走，可能押金会扣（6000左右）。【安全问题】她没怎么用过燃气灶，属于被爸妈娇生惯养的那种巨婴。有一天把【电】煮锅放到燃气灶上面打开燃气然后锅烧起来了。（也有我的原因，我看到她放燃气灶上是比较发懵，我也没用过电锅所以没阻止她开燃气）火燃烧高度有20多厘米了都。整个过程，她笑了至少一分钟。我一看不对劲，把锅拿到地上，离燃气灶远一点。我让她赶紧接水，我也自己接水去了，她还在笑（那时我真的很怕演变为火灾，也很怕她这种遇见危险愣着笑的人）。我接水灭了大半火，催了她三次，她才去。之后我还给他讲怎么用燃气那个旋转开关。先按几秒钟再把手抬起来。结果她下次还早早把手抬起来了导致多次打火这种有安全隐患的事情。【卫生、懒惰方面】她经常把公共区域的卫生搞的特别差（包括但不限于私处毛发和血迹留在马桶圈上不清理，厨房地上黏糊糊好几天（这几天我没使用厨房）不清理，洗完澡流一大摊水在地上不拖走导致我差点滑倒，（其实有玻璃推拉门但是她可能因为胖不关门），而且她自己卧室的味道很难闻，经常散发到公共区域，很影响我的生活质量。还有一些教养问题比较小，比如吃饭吧唧嘴，在门口攒一堆垃圾不扔，当着别人面把手伸进裤裆挠私处......总之很恶心但问题不大。主要原因还是这段前面提到的。【担心的问题】押金方面、名誉方面、搬离时间方面。1.押金。这个人扣扣搜搜的，而且有狠心的一面（最近刚发现的）。很怕她不愿意损失押金。2.名誉。怕她会恶人先告状把我名声搞臭。这个人比较容易内耗，很容易让人产生怜悯之心，我当初就是因为她遇到一些事去安慰她，然后被她展现的柔弱内心迷惑以为是一个很薄脸皮、懂分寸的人，所以她如果要鱼死网破的话我应该会在“绿茶”方面完败并影响我的社交关系。3.搬离时间。她是做审计的，再过半个月年审会比较忙，要是搬家最好最近两周就搬走。我担心直接提出搬离的要求可能会导致关系恶化，也害怕她在情绪激动的情况下做出不利于我个人声誉的行为。目标是找到一个既能保护我的合法权益，又能尽量避免对双方造成负面影响的方法。如果有可能，我希望她能同意提前搬离，或者我们两人同时搬出，押金按比例分配。,1729439461,0,7,0,0,0,0,1
15,关于暑期课程绩点问题，有的老师事情很多最后还给很低的分，有的老师几乎全给4.0，请问大三暑期课程是否算入保研的成绩？如果算的话这种给分的差异是不是太不公平了？这种情况该向谁反映呢。。。,1723117907,3,2304,0,0,1,2,1
3,本人在刚刚填那个上海市运动会志愿者招募的问卷的时候不小心把最后一项否点成是了，麻烦相关负责人看见我的校圈之后评论我一句，我加您，本人真的很想去那个活动😭😭😭😭,1726060465,1,1348,0,0,0,0,1
10,谁能想到我的初中好朋友是校圈某个大红人的高中同班同学，这下知道他何许人也了😼,1721356378,6,2566,0,0,0,5,5
4,老师们 20号楼外卖柜的地址填什么呀,1724748664,0,712,0,0,0,0,3
5,啊啊啊，半夜看气吐血啊李佳蔓射箭怎么老是射8环，最后附加赛最后一箭差一环输了，但凡少射一个8环就多一枚金牌啊，这可是射箭项目的历史性突破,1722181713,1,736,0,0,0,2,1
0,世界睡眠日。。到底是谁在睡觉。。谁把我的觉睡了。。,1710995783,0,81,0,0,0,0,1
0,避雷渣女李 x 蓉（请管理员不要删我帖子）,1721460061,0,22,0,0,0,0,2
1,有同学知道学运会开幕式的时间是几点到几点吗？,1727429418,0,511,0,0,0,0,4
0,有没有考完wym税筹的uu，想问问老师考的都是ppt上的内容吗🥹🥹🥹单选多选什么类型呀，万分感谢,1704254869,1,168,0,0,0,0,4
2,问问今晚梯五的学联内训几点开始呀🥹看不到了,1732267475,0,378,0,0,0,0,4
13,鼓起莫大勇气问导员排名说晚点自此杳无音信…👀👀😅,1720404290,1,1884,0,0,0,3,1
0,我才不会等人，我只会选择，别假装深情了！拜拜👋🏻,1721279270,0,162,0,0,0,2,2
0,山姆拼单蛋博士大码蛋蔓越莓贝果+v18298076217,1733245569,0,43,0,0,0,0,3
2,什么时候蛋仔也出免锻啊😭😭😭😭我的蛋仔…我只会玩蛋仔啊啊啊啊,1711692942,2,412,0,0,0,2,0
0,求问大家 如果千村问卷的部分数据在返校后有改动 这种情况要怎么写说明呀🥺有没有格式什么的要求呢？,1726545957,1,60,0,0,0,1,4
0,有偿求数理统计英文期末试卷,1733977937,0,75,0,0,0,0,3
9,那些学长学姐说大二绩点会比大一高，真的假的啊……坐标金院大二看到自己惨淡的专业课成绩已经想趋势了……,1704940641,8,2007,0,0,0,1,1
6,求推荐相机  送给妹妹  记录初中生活   小巧便携预算有限     1500以下(二手价1000以下)   或者有人出吗,1731120572,1,372,0,0,0,0,6
6,这么冷的天，喝完一大碗胡辣汤，慡。。浑身热起来了😋,1731991166,0,352,0,0,0,2,5
